label,Number of vcis,Operation Type,Message size,Number of entities,Number of communicators,Total message rates,Total bandwidth
abt_vci_Ncomm_Nes,20,PT2PT,1,10,18,13.7747,13.7747
proc,20,PT2PT,1,11,1,36.2985,36.2985
pth_novci_1comm,20,PT2PT,1,11,1,0.2791,0.2791
pth_vciopt_Ncomm,20,PT2PT,1,11,18,11.2603,11.2603
pth_vciopt_Ncomm_nolock,20,PT2PT,1,11,18,12.9678,12.9678
abt_vci_1comm_Nes,20,PT2PT,1,11,1,2.3339,2.3339
abt_vci_Ncomm_Nes,20,PT2PT,1,11,18,21.544,21.544
proc,20,PT2PT,1,12,1,43.5404,43.5404
pth_novci_1comm,20,PT2PT,1,12,1,0.3109,0.3109
pth_vciopt_Ncomm,20,PT2PT,1,12,18,12.4857,12.4857
pth_vciopt_Ncomm_nolock,20,PT2PT,1,12,18,13.7364,13.7364
abt_vci_1comm_Nes,20,PT2PT,1,12,1,2.6677,2.6677
abt_vci_Ncomm_Nes,20,PT2PT,1,12,18,15.5603,15.5603
proc,20,PT2PT,1,13,1,43.5917,43.5917
pth_novci_1comm,20,PT2PT,1,13,1,0.3121,0.3121
pth_vciopt_Ncomm,20,PT2PT,1,13,18,13.4041,13.4041
pth_vciopt_Ncomm_nolock,20,PT2PT,1,13,18,15.2493,15.2493
abt_vci_1comm_Nes,20,PT2PT,1,13,1,1.9851,1.9851
abt_vci_Ncomm_Nes,20,PT2PT,1,13,18,15.2531,15.2531
proc,20,PT2PT,1,14,1,48.4067,48.4067
pth_novci_1comm,20,PT2PT,1,14,1,0.2642,0.2642
pth_vciopt_Ncomm,20,PT2PT,1,14,18,14.0165,14.0165
pth_vciopt_Ncomm_nolock,20,PT2PT,1,14,18,16.4307,16.4307
abt_vci_1comm_Nes,20,PT2PT,1,14,1,2.5906,2.5906
abt_vci_Ncomm_Nes,20,PT2PT,1,14,18,16.6073,16.6073
proc,20,PT2PT,1,15,1,47.0553,47.0553
pth_novci_1comm,20,PT2PT,1,15,1,0.2923,0.2923
pth_vciopt_Ncomm,20,PT2PT,1,15,18,14.9077,14.9077
pth_vciopt_Ncomm_nolock,20,PT2PT,1,15,18,17.4021,17.4021
abt_vci_1comm_Nes,20,PT2PT,1,15,1,2.6078,2.6078
abt_vci_Ncomm_Nes,20,PT2PT,1,15,18,21.929,21.929
proc,20,PT2PT,1,16,1,58.0859,58.0859
pth_novci_1comm,20,PT2PT,1,16,1,0.2661,0.2661
pth_vciopt_Ncomm,20,PT2PT,1,16,18,15.455,15.455
pth_vciopt_Ncomm_nolock,20,PT2PT,1,16,18,19.0454,19.0454
abt_vci_1comm_Nes,20,PT2PT,1,16,1,2.2088,2.2088
abt_vci_Ncomm_Nes,20,PT2PT,1,16,18,18.7732,18.7732
proc,20,PT2PT,4,1,1,3.7809,15.1237
pth_novci_1comm,20,PT2PT,4,1,1,2.9224,11.6897
pth_vciopt_Ncomm,20,PT2PT,4,1,18,4.3835,17.5342
pth_vciopt_Ncomm_nolock,20,PT2PT,4,1,18,4.2148,16.859
abt_vci_1comm_Nes,20,PT2PT,4,1,1,3.3847,13.5389
abt_vci_Ncomm_Nes,20,PT2PT,4,1,18,3.5387,14.1547
proc,20,PT2PT,4,2,1,7.8981,31.5925
pth_novci_1comm,20,PT2PT,4,2,1,1.2577,5.031
pth_vciopt_Ncomm,20,PT2PT,4,2,18,5.1744,20.6974
pth_vciopt_Ncomm_nolock,20,PT2PT,4,2,18,6.6497,26.5989
abt_vci_1comm_Nes,20,PT2PT,4,2,1,5.7852,23.141
abt_vci_Ncomm_Nes,20,PT2PT,4,2,18,8.7961,35.1845
proc,20,PT2PT,4,3,1,11.3876,45.5506
pth_novci_1comm,20,PT2PT,4,3,1,0.5699,2.2796
pth_vciopt_Ncomm,20,PT2PT,4,3,18,7.2507,29.0029
pth_vciopt_Ncomm_nolock,20,PT2PT,4,3,18,8.4049,33.6197
abt_vci_1comm_Nes,20,PT2PT,4,3,1,3.6093,14.4374
abt_vci_Ncomm_Nes,20,PT2PT,4,3,18,4.7717,19.0866
proc,20,PT2PT,4,4,1,14.4803,57.921
pth_novci_1comm,20,PT2PT,4,4,1,0.4851,1.9404
pth_vciopt_Ncomm,20,PT2PT,4,4,18,7.7824,31.1296
pth_vciopt_Ncomm_nolock,20,PT2PT,4,4,18,8.8099,35.2396
abt_vci_1comm_Nes,20,PT2PT,4,4,1,1.6,6.4002
abt_vci_Ncomm_Nes,20,PT2PT,4,4,18,6.1979,24.7916
proc,20,PT2PT,4,5,1,18.9089,75.6355
pth_novci_1comm,20,PT2PT,4,5,1,0.3612,1.4448
pth_vciopt_Ncomm,20,PT2PT,4,5,18,5.666,22.6639
pth_vciopt_Ncomm_nolock,20,PT2PT,4,5,18,7.0557,28.2227
abt_vci_1comm_Nes,20,PT2PT,4,5,1,2.3762,9.505
abt_vci_Ncomm_Nes,20,PT2PT,4,5,18,7.3349,29.3394
proc,20,PT2PT,4,6,1,22.6393,90.5574
pth_novci_1comm,20,PT2PT,4,6,1,0.3377,1.3507
pth_vciopt_Ncomm,20,PT2PT,4,6,18,7.5712,30.2847
pth_vciopt_Ncomm_nolock,20,PT2PT,4,6,18,8.1279,32.5117
abt_vci_1comm_Nes,20,PT2PT,4,6,1,2.4483,9.7931
abt_vci_Ncomm_Nes,20,PT2PT,4,6,18,8.3642,33.457
proc,20,PT2PT,4,7,1,23.1503,92.6013
pth_novci_1comm,20,PT2PT,4,7,1,0.328,1.3119
pth_vciopt_Ncomm,20,PT2PT,4,7,18,7.8744,31.4977
pth_vciopt_Ncomm_nolock,20,PT2PT,4,7,18,8.5765,34.306
abt_vci_1comm_Nes,20,PT2PT,4,7,1,1.9913,7.9653
abt_vci_Ncomm_Nes,20,PT2PT,4,7,18,10.0448,40.1793
proc,20,PT2PT,4,8,1,30.2261,120.9046
pth_novci_1comm,20,PT2PT,4,8,1,0.3201,1.2802
pth_vciopt_Ncomm,20,PT2PT,4,8,18,8.1106,32.4423
pth_vciopt_Ncomm_nolock,20,PT2PT,4,8,18,11.1582,44.6327
abt_vci_1comm_Nes,20,PT2PT,4,8,1,2.1952,8.7809
abt_vci_Ncomm_Nes,20,PT2PT,4,8,18,11.4705,45.8818
proc,20,PT2PT,4,9,1,36.032,144.1279
pth_novci_1comm,20,PT2PT,4,9,1,0.2995,1.1981
pth_vciopt_Ncomm,20,PT2PT,4,9,18,9.8246,39.2982
pth_vciopt_Ncomm_nolock,20,PT2PT,4,9,18,11.5203,46.0812
abt_vci_1comm_Nes,20,PT2PT,4,9,1,1.8028,7.2111
abt_vci_Ncomm_Nes,20,PT2PT,4,9,18,13.1457,52.5827
proc,20,PT2PT,4,10,1,35.9034,143.6138
pth_novci_1comm,20,PT2PT,4,10,1,0.2948,1.1793
pth_vciopt_Ncomm,20,PT2PT,4,10,18,10.3532,41.4127
pth_vciopt_Ncomm_nolock,20,PT2PT,4,10,18,12.0583,48.233
abt_vci_1comm_Nes,20,PT2PT,4,10,1,1.9562,7.8249
abt_vci_Ncomm_Nes,20,PT2PT,4,10,18,15.513,62.052
proc,20,PT2PT,4,11,1,36.8637,147.4547
pth_novci_1comm,20,PT2PT,4,11,1,0.272,1.0879
pth_vciopt_Ncomm,20,PT2PT,4,11,18,11.3072,45.2288
pth_vciopt_Ncomm_nolock,20,PT2PT,4,11,18,13.8611,55.4444
abt_vci_1comm_Nes,20,PT2PT,4,11,1,2.1146,8.4584
abt_vci_Ncomm_Nes,20,PT2PT,4,11,18,13.3303,53.321
proc,20,PT2PT,4,12,1,40.5447,162.1787
pth_novci_1comm,20,PT2PT,4,12,1,0.272,1.0882
pth_vciopt_Ncomm,20,PT2PT,4,12,18,12.5468,50.1872
pth_vciopt_Ncomm_nolock,20,PT2PT,4,12,18,13.8603,55.4411
abt_vci_1comm_Nes,20,PT2PT,4,12,1,2.5847,10.339
abt_vci_Ncomm_Nes,20,PT2PT,4,12,18,15.1718,60.687
proc,20,PT2PT,4,13,1,48.7979,195.1917
pth_novci_1comm,20,PT2PT,4,13,1,0.2745,1.0981
pth_vciopt_Ncomm,20,PT2PT,4,13,18,14.0195,56.0781
pth_vciopt_Ncomm_nolock,20,PT2PT,4,13,18,15.4961,61.9846
abt_vci_1comm_Nes,20,PT2PT,4,13,1,2.5131,10.0524
abt_vci_Ncomm_Nes,20,PT2PT,4,13,18,17.4087,69.6348
proc,20,PT2PT,4,14,1,49.8846,199.5383
pth_novci_1comm,20,PT2PT,4,14,1,0.2736,1.0943
pth_vciopt_Ncomm,20,PT2PT,4,14,18,13.6222,54.4887
pth_vciopt_Ncomm_nolock,20,PT2PT,4,14,18,17.0426,68.1704
abt_vci_1comm_Nes,20,PT2PT,4,14,1,3.236,12.9442
abt_vci_Ncomm_Nes,20,PT2PT,4,14,18,19.1322,76.5286
proc,20,PT2PT,4,15,1,55.5272,222.1088
pth_novci_1comm,20,PT2PT,4,15,1,0.2537,1.0147
pth_vciopt_Ncomm,20,PT2PT,4,15,18,14.7658,59.0633
pth_vciopt_Ncomm_nolock,20,PT2PT,4,15,18,17.4717,69.8868
abt_vci_1comm_Nes,20,PT2PT,4,15,1,2.7051,10.8204
abt_vci_Ncomm_Nes,20,PT2PT,4,15,18,19.7467,78.9868
proc,20,PT2PT,4,16,1,49.8096,199.2383
pth_novci_1comm,20,PT2PT,4,16,1,0.2783,1.1131
pth_vciopt_Ncomm,20,PT2PT,4,16,18,14.9161,59.6644
pth_vciopt_Ncomm_nolock,20,PT2PT,4,16,18,18.4426,73.7705
abt_vci_1comm_Nes,20,PT2PT,4,16,1,2.4823,9.9291
abt_vci_Ncomm_Nes,20,PT2PT,4,16,18,24.3099,97.2394
proc,20,PT2PT,16,1,1,4.1036,65.6578
pth_novci_1comm,20,PT2PT,16,1,1,2.8993,46.389
pth_vciopt_Ncomm,20,PT2PT,16,1,18,4.3593,69.7495
pth_vciopt_Ncomm_nolock,20,PT2PT,16,1,18,6.4695,103.5126
abt_vci_1comm_Nes,20,PT2PT,16,1,1,5.3615,85.7844
abt_vci_Ncomm_Nes,20,PT2PT,16,1,18,4.7983,76.7726
proc,20,PT2PT,16,2,1,7.33,117.2806
pth_novci_1comm,20,PT2PT,16,2,1,0.8624,13.7992
pth_vciopt_Ncomm,20,PT2PT,16,2,18,2.199,35.1835
pth_vciopt_Ncomm_nolock,20,PT2PT,16,2,18,6.7874,108.598
abt_vci_1comm_Nes,20,PT2PT,16,2,1,5.3714,85.9419
abt_vci_Ncomm_Nes,20,PT2PT,16,2,18,4.1081,65.7303
proc,20,PT2PT,16,3,1,10.804,172.8647
pth_novci_1comm,20,PT2PT,16,3,1,0.5176,8.2809
pth_vciopt_Ncomm,20,PT2PT,16,3,18,6.196,99.1359
pth_vciopt_Ncomm_nolock,20,PT2PT,16,3,18,8.5243,136.3889
abt_vci_1comm_Nes,20,PT2PT,16,3,1,2.3423,37.4767
abt_vci_Ncomm_Nes,20,PT2PT,16,3,18,4.0588,64.9407
proc,20,PT2PT,16,4,1,15.0469,240.7497
pth_novci_1comm,20,PT2PT,16,4,1,0.4454,7.1258
pth_vciopt_Ncomm,20,PT2PT,16,4,18,7.786,124.576
pth_vciopt_Ncomm_nolock,20,PT2PT,16,4,18,8.7356,139.7698
abt_vci_1comm_Nes,20,PT2PT,16,4,1,1.865,29.8398
abt_vci_Ncomm_Nes,20,PT2PT,16,4,18,5.6329,90.1256
proc,20,PT2PT,16,5,1,19.2473,307.9572
pth_novci_1comm,20,PT2PT,16,5,1,0.4076,6.5222
pth_vciopt_Ncomm,20,PT2PT,16,5,18,5.5988,89.5805
pth_vciopt_Ncomm_nolock,20,PT2PT,16,5,18,6.4554,103.2869
abt_vci_1comm_Nes,20,PT2PT,16,5,1,1.5992,25.5871
abt_vci_Ncomm_Nes,20,PT2PT,16,5,18,7.7021,123.2331
proc,20,PT2PT,16,6,1,22.2967,356.7473
pth_novci_1comm,20,PT2PT,16,6,1,0.339,5.4245
pth_vciopt_Ncomm,20,PT2PT,16,6,18,11.2979,180.7667
pth_vciopt_Ncomm_nolock,20,PT2PT,16,6,18,8.2803,132.4856
abt_vci_1comm_Nes,20,PT2PT,16,6,1,2.5347,40.5554
abt_vci_Ncomm_Nes,20,PT2PT,16,6,18,8.9045,142.4715
proc,20,PT2PT,16,7,1,25.7947,412.7152
pth_novci_1comm,20,PT2PT,16,7,1,0.336,5.3754
pth_vciopt_Ncomm,20,PT2PT,16,7,18,7.3207,117.1312
pth_vciopt_Ncomm_nolock,20,PT2PT,16,7,18,8.9695,143.512
abt_vci_1comm_Nes,20,PT2PT,16,7,1,1.9272,30.8355
abt_vci_Ncomm_Nes,20,PT2PT,16,7,18,9.7887,156.6191
proc,20,PT2PT,16,8,1,28.3778,454.0446
pth_novci_1comm,20,PT2PT,16,8,1,0.2931,4.6896
pth_vciopt_Ncomm,20,PT2PT,16,8,18,8.6774,138.8383
pth_vciopt_Ncomm_nolock,20,PT2PT,16,8,18,10.4916,167.8663
abt_vci_1comm_Nes,20,PT2PT,16,8,1,1.9407,31.0519
abt_vci_Ncomm_Nes,20,PT2PT,16,8,18,10.4818,167.7095
proc,20,PT2PT,16,9,1,29.3497,469.5952
pth_novci_1comm,20,PT2PT,16,9,1,0.304,4.8637
pth_vciopt_Ncomm,20,PT2PT,16,9,18,9.1337,146.1387
pth_vciopt_Ncomm_nolock,20,PT2PT,16,9,18,11.0078,176.1254
abt_vci_1comm_Nes,20,PT2PT,16,9,1,1.807,28.912
abt_vci_Ncomm_Nes,20,PT2PT,16,9,18,13.0479,208.7658
proc,20,PT2PT,16,10,1,31.6646,506.634
pth_novci_1comm,20,PT2PT,16,10,1,0.2834,4.5336
pth_vciopt_Ncomm,20,PT2PT,16,10,18,10.4123,166.5964
pth_vciopt_Ncomm_nolock,20,PT2PT,16,10,18,12.0594,192.9511
abt_vci_1comm_Nes,20,PT2PT,16,10,1,1.6279,26.0457
abt_vci_Ncomm_Nes,20,PT2PT,16,10,18,13.6003,217.6048
proc,20,PT2PT,16,11,1,38.0153,608.2441
pth_novci_1comm,20,PT2PT,16,11,1,0.2662,4.2595
pth_vciopt_Ncomm,20,PT2PT,16,11,18,11.4439,183.1029
pth_vciopt_Ncomm_nolock,20,PT2PT,16,11,18,13.3527,213.6435
abt_vci_1comm_Nes,20,PT2PT,16,11,1,2.3919,38.2711
abt_vci_Ncomm_Nes,20,PT2PT,16,11,18,21.9892,351.8268
proc,20,PT2PT,16,12,1,35.2425,563.8805
pth_novci_1comm,20,PT2PT,16,12,1,0.28,4.4804
pth_vciopt_Ncomm,20,PT2PT,16,12,18,12.0948,193.5169
pth_vciopt_Ncomm_nolock,20,PT2PT,16,12,18,14.5952,233.5236
abt_vci_1comm_Nes,20,PT2PT,16,12,1,2.479,39.6634
abt_vci_Ncomm_Nes,20,PT2PT,16,12,18,15.8018,252.8281
proc,20,PT2PT,16,13,1,41.8081,668.9303
pth_novci_1comm,20,PT2PT,16,13,1,0.2977,4.7625
pth_vciopt_Ncomm,20,PT2PT,16,13,18,13.2282,211.6512
pth_vciopt_Ncomm_nolock,20,PT2PT,16,13,18,15.1013,241.6205
abt_vci_1comm_Nes,20,PT2PT,16,13,1,2.6556,42.4903
abt_vci_Ncomm_Nes,20,PT2PT,16,13,18,16.5443,264.7087
proc,20,PT2PT,16,14,1,50.0582,800.9312
pth_novci_1comm,20,PT2PT,16,14,1,0.2855,4.568
pth_vciopt_Ncomm,20,PT2PT,16,14,18,13.7028,219.2442
pth_vciopt_Ncomm_nolock,20,PT2PT,16,14,18,16.0855,257.3681
abt_vci_1comm_Nes,20,PT2PT,16,14,1,2.2836,36.5383
abt_vci_Ncomm_Nes,20,PT2PT,16,14,18,21.4243,342.7885
proc,20,PT2PT,16,15,1,47.1477,754.3634
pth_novci_1comm,20,PT2PT,16,15,1,0.2512,4.0187
pth_vciopt_Ncomm,20,PT2PT,16,15,18,14.4284,230.8547
pth_vciopt_Ncomm_nolock,20,PT2PT,16,15,18,17.1748,274.7967
abt_vci_1comm_Nes,20,PT2PT,16,15,1,2.4285,38.8568
abt_vci_Ncomm_Nes,20,PT2PT,16,15,18,18.687,298.9927
proc,20,PT2PT,16,16,1,57.2656,916.249
pth_novci_1comm,20,PT2PT,16,16,1,0.286,4.5767
pth_vciopt_Ncomm,20,PT2PT,16,16,18,15.4322,246.9145
pth_vciopt_Ncomm_nolock,20,PT2PT,16,16,18,18.0928,289.4847
abt_vci_1comm_Nes,20,PT2PT,16,16,1,2.1486,34.377
abt_vci_Ncomm_Nes,20,PT2PT,16,16,18,20.279,324.4643
proc,20,PT2PT,64,1,1,3.4209,218.9376
pth_novci_1comm,20,PT2PT,64,1,1,3.0499,195.1915
pth_vciopt_Ncomm,20,PT2PT,64,1,18,4.2178,269.9417
pth_vciopt_Ncomm_nolock,20,PT2PT,64,1,18,5.3907,345.0073
abt_vci_1comm_Nes,20,PT2PT,64,1,1,4.1894,268.1241
abt_vci_Ncomm_Nes,20,PT2PT,64,1,18,4.223,270.2688
proc,20,PT2PT,64,2,1,6.0175,385.1227
pth_novci_1comm,20,PT2PT,64,2,1,1.3002,83.2113
pth_vciopt_Ncomm,20,PT2PT,64,2,18,3.2701,209.2835
pth_vciopt_Ncomm_nolock,20,PT2PT,64,2,18,5.2297,334.7027
abt_vci_1comm_Nes,20,PT2PT,64,2,1,3.0048,192.3075
abt_vci_Ncomm_Nes,20,PT2PT,64,2,18,3.2005,204.8299
proc,20,PT2PT,64,3,1,8.2308,526.7719
pth_novci_1comm,20,PT2PT,64,3,1,0.5497,35.1833
pth_vciopt_Ncomm,20,PT2PT,64,3,18,3.2347,207.0196
pth_vciopt_Ncomm_nolock,20,PT2PT,64,3,18,7.0264,449.6926
abt_vci_1comm_Nes,20,PT2PT,64,3,1,1.9411,124.2306
abt_vci_Ncomm_Nes,20,PT2PT,64,3,18,4.2841,274.1836
proc,20,PT2PT,64,4,1,8.6009,550.4606
pth_novci_1comm,20,PT2PT,64,4,1,0.4606,29.4768
pth_vciopt_Ncomm,20,PT2PT,64,4,18,7.3114,467.9322
pth_vciopt_Ncomm_nolock,20,PT2PT,64,4,18,9.4559,605.175
abt_vci_1comm_Nes,20,PT2PT,64,4,1,1.5059,96.3756
abt_vci_Ncomm_Nes,20,PT2PT,64,4,18,4.8663,311.4422
proc,20,PT2PT,64,5,1,10.1343,648.5939
pth_novci_1comm,20,PT2PT,64,5,1,0.3857,24.6875
pth_vciopt_Ncomm,20,PT2PT,64,5,18,4.8907,313.0056
pth_vciopt_Ncomm_nolock,20,PT2PT,64,5,18,6.1352,392.6508
abt_vci_1comm_Nes,20,PT2PT,64,5,1,1.6932,108.3643
abt_vci_Ncomm_Nes,20,PT2PT,64,5,18,6.0698,388.4668
proc,20,PT2PT,64,6,1,14.5786,933.0315
pth_novci_1comm,20,PT2PT,64,6,1,0.3384,21.6589
pth_vciopt_Ncomm,20,PT2PT,64,6,18,6.0148,384.9449
pth_vciopt_Ncomm_nolock,20,PT2PT,64,6,18,7.3327,469.2913
abt_vci_1comm_Nes,20,PT2PT,64,6,1,1.8807,120.3646
abt_vci_Ncomm_Nes,20,PT2PT,64,6,18,9.424,603.1367
proc,20,PT2PT,64,7,1,17.444,1116.4153
pth_novci_1comm,20,PT2PT,64,7,1,0.297,19.0094
pth_vciopt_Ncomm,20,PT2PT,64,7,18,7.2746,465.5742
pth_vciopt_Ncomm_nolock,20,PT2PT,64,7,18,8.4132,538.4461
abt_vci_1comm_Nes,20,PT2PT,64,7,1,1.6876,108.0034
abt_vci_Ncomm_Nes,20,PT2PT,64,7,18,8.2329,526.9053
proc,20,PT2PT,64,8,1,27.4783,1758.6106
pth_novci_1comm,20,PT2PT,64,8,1,0.2859,18.2947
pth_vciopt_Ncomm,20,PT2PT,64,8,18,8.0834,517.336
pth_vciopt_Ncomm_nolock,20,PT2PT,64,8,18,9.6847,619.8191
abt_vci_1comm_Nes,20,PT2PT,64,8,1,1.6049,102.7126
abt_vci_Ncomm_Nes,20,PT2PT,64,8,18,9.3292,597.0703
proc,20,PT2PT,64,9,1,24.9686,1597.9905
pth_novci_1comm,20,PT2PT,64,9,1,0.2828,18.1016
pth_vciopt_Ncomm,20,PT2PT,64,9,18,9.3073,595.6685
pth_vciopt_Ncomm_nolock,20,PT2PT,64,9,18,10.842,693.8902
abt_vci_1comm_Nes,20,PT2PT,64,9,1,1.684,107.778
abt_vci_Ncomm_Nes,20,PT2PT,64,9,18,10.2061,653.192
proc,20,PT2PT,64,10,1,27.7957,1778.9277
pth_novci_1comm,20,PT2PT,64,10,1,0.2678,17.141
pth_vciopt_Ncomm,20,PT2PT,64,10,18,10.955,701.1182
pth_vciopt_Ncomm_nolock,20,PT2PT,64,10,18,10.9912,703.4372
abt_vci_1comm_Nes,20,PT2PT,64,10,1,1.5646,100.1361
abt_vci_Ncomm_Nes,20,PT2PT,64,10,18,12.0357,770.2833
proc,20,PT2PT,64,11,1,23.0728,1476.6609
pth_novci_1comm,20,PT2PT,64,11,1,0.2684,17.1753
pth_vciopt_Ncomm,20,PT2PT,64,11,18,10.4728,670.2579
pth_vciopt_Ncomm_nolock,20,PT2PT,64,11,18,13.1844,843.8017
abt_vci_1comm_Nes,20,PT2PT,64,11,1,2.2462,143.7592
abt_vci_Ncomm_Nes,20,PT2PT,64,11,18,12.031,769.9837
proc,20,PT2PT,64,12,1,32.8209,2100.5395
pth_novci_1comm,20,PT2PT,64,12,1,0.2763,17.6806
pth_vciopt_Ncomm,20,PT2PT,64,12,18,11.9671,765.893
pth_vciopt_Ncomm_nolock,20,PT2PT,64,12,18,14.0649,900.1566
abt_vci_1comm_Nes,20,PT2PT,64,12,1,2.0022,128.1398
abt_vci_Ncomm_Nes,20,PT2PT,64,12,18,14.0152,896.9727
proc,20,PT2PT,64,13,1,26.5713,1700.5642
pth_novci_1comm,20,PT2PT,64,13,1,0.2615,16.7339
pth_vciopt_Ncomm,20,PT2PT,64,13,18,12.6433,809.1717
pth_vciopt_Ncomm_nolock,20,PT2PT,64,13,18,15.4405,988.1902
abt_vci_1comm_Nes,20,PT2PT,64,13,1,2.409,154.1744
abt_vci_Ncomm_Nes,20,PT2PT,64,13,18,15.6434,1001.1767
proc,20,PT2PT,64,14,1,35.186,2251.9024
pth_novci_1comm,20,PT2PT,64,14,1,0.2614,16.7327
pth_vciopt_Ncomm,20,PT2PT,64,14,18,13.4279,859.3874
pth_vciopt_Ncomm_nolock,20,PT2PT,64,14,18,15.9403,1020.1823
abt_vci_1comm_Nes,20,PT2PT,64,14,1,1.7584,112.537
abt_vci_Ncomm_Nes,20,PT2PT,64,14,18,18.7105,1197.4727
proc,20,PT2PT,64,15,1,40.9811,2622.7876
pth_novci_1comm,20,PT2PT,64,15,1,0.2532,16.2019
pth_vciopt_Ncomm,20,PT2PT,64,15,18,14.1831,907.7212
pth_vciopt_Ncomm_nolock,20,PT2PT,64,15,18,16.8372,1077.5815
abt_vci_1comm_Nes,20,PT2PT,64,15,1,1.8816,120.4198
abt_vci_Ncomm_Nes,20,PT2PT,64,15,18,17.2694,1105.2444
proc,20,PT2PT,64,16,1,44.4011,2841.6673
pth_novci_1comm,20,PT2PT,64,16,1,0.286,18.3041
pth_vciopt_Ncomm,20,PT2PT,64,16,18,15.6373,1000.7891
pth_vciopt_Ncomm_nolock,20,PT2PT,64,16,18,17.3939,1113.2113
abt_vci_1comm_Nes,20,PT2PT,64,16,1,2.4638,157.6851
abt_vci_Ncomm_Nes,20,PT2PT,64,16,18,18.294,1170.817
proc,20,PT2PT,256,1,1,4.0005,1024.1247
pth_novci_1comm,20,PT2PT,256,1,1,2.8746,735.9
pth_vciopt_Ncomm,20,PT2PT,256,1,18,4.439,1136.38
pth_vciopt_Ncomm_nolock,20,PT2PT,256,1,18,3.0566,782.4807
abt_vci_1comm_Nes,20,PT2PT,256,1,1,4.0171,1028.3655
abt_vci_Ncomm_Nes,20,PT2PT,256,1,18,1.213,310.5248
proc,20,PT2PT,256,2,1,4.391,1124.103
pth_novci_1comm,20,PT2PT,256,2,1,0.7034,180.0591
pth_vciopt_Ncomm,20,PT2PT,256,2,18,2.2695,580.9932
pth_vciopt_Ncomm_nolock,20,PT2PT,256,2,18,5.1514,1318.7614
abt_vci_1comm_Nes,20,PT2PT,256,2,1,3.6112,924.4606
abt_vci_Ncomm_Nes,20,PT2PT,256,2,18,3.8241,978.9694
proc,20,PT2PT,256,3,1,5.7101,1461.7735
pth_novci_1comm,20,PT2PT,256,3,1,0.5489,140.5282
pth_vciopt_Ncomm,20,PT2PT,256,3,18,5.9601,1525.7901
pth_vciopt_Ncomm_nolock,20,PT2PT,256,3,18,3.8508,985.814
abt_vci_1comm_Nes,20,PT2PT,256,3,1,2.051,525.0517
abt_vci_Ncomm_Nes,20,PT2PT,256,3,18,3.4462,882.2178
proc,20,PT2PT,256,4,1,9.557,2446.604
pth_novci_1comm,20,PT2PT,256,4,1,0.4235,108.4127
pth_vciopt_Ncomm,20,PT2PT,256,4,18,7.3075,1870.7199
pth_vciopt_Ncomm_nolock,20,PT2PT,256,4,18,4.8872,1251.1332
abt_vci_1comm_Nes,20,PT2PT,256,4,1,1.6119,412.6567
abt_vci_Ncomm_Nes,20,PT2PT,256,4,18,4.5957,1176.5017
proc,20,PT2PT,256,5,1,9.6302,2465.3389
pth_novci_1comm,20,PT2PT,256,5,1,0.3531,90.4004
pth_vciopt_Ncomm,20,PT2PT,256,5,18,5.0862,1302.0773
pth_vciopt_Ncomm_nolock,20,PT2PT,256,5,18,6.0984,1561.1967
abt_vci_1comm_Nes,20,PT2PT,256,5,1,1.6062,411.1756
abt_vci_Ncomm_Nes,20,PT2PT,256,5,18,5.6818,1454.5334
proc,20,PT2PT,256,6,1,13.1274,3360.615
pth_novci_1comm,20,PT2PT,256,6,1,0.3417,87.4734
pth_vciopt_Ncomm,20,PT2PT,256,6,18,6.0978,1561.0392
pth_vciopt_Ncomm_nolock,20,PT2PT,256,6,18,6.808,1742.8454
abt_vci_1comm_Nes,20,PT2PT,256,6,1,1.6423,420.4369
abt_vci_Ncomm_Nes,20,PT2PT,256,6,18,7.1649,1834.2113
proc,20,PT2PT,256,7,1,13.7602,3522.6079
pth_novci_1comm,20,PT2PT,256,7,1,0.3083,78.9166
pth_vciopt_Ncomm,20,PT2PT,256,7,18,7.0997,1817.52
pth_vciopt_Ncomm_nolock,20,PT2PT,256,7,18,8.1507,2086.5816
abt_vci_1comm_Nes,20,PT2PT,256,7,1,1.7294,442.7318
abt_vci_Ncomm_Nes,20,PT2PT,256,7,18,7.849,2009.3416
proc,20,PT2PT,256,8,1,18.292,4682.7402
pth_novci_1comm,20,PT2PT,256,8,1,0.2727,69.8084
pth_vciopt_Ncomm,20,PT2PT,256,8,18,8.0033,2048.8391
pth_vciopt_Ncomm_nolock,20,PT2PT,256,8,18,9.0535,2317.6923
abt_vci_1comm_Nes,20,PT2PT,256,8,1,1.9585,501.3719
abt_vci_Ncomm_Nes,20,PT2PT,256,8,18,10.9891,2813.2105
proc,20,PT2PT,256,9,1,17.8406,4567.1965
pth_novci_1comm,20,PT2PT,256,9,1,0.3028,77.5087
pth_vciopt_Ncomm,20,PT2PT,256,9,18,9.0656,2320.806
pth_vciopt_Ncomm_nolock,20,PT2PT,256,9,18,10.3149,2640.6209
abt_vci_1comm_Nes,20,PT2PT,256,9,1,1.9387,496.3061
abt_vci_Ncomm_Nes,20,PT2PT,256,9,18,9.9107,2537.1333
proc,20,PT2PT,256,10,1,26.1769,6701.2963
pth_novci_1comm,20,PT2PT,256,10,1,0.291,74.5034
pth_vciopt_Ncomm,20,PT2PT,256,10,18,9.7541,2497.0562
pth_vciopt_Ncomm_nolock,20,PT2PT,256,10,18,11.3563,2907.2169
